(790,503)
(790,91)
(791,16)
(791,769)
(791,218)
(792,329)
(792,378)
(792,411)
(793,152)
(793,271)
(793,655)
(794,18)
(794,10)
(794,494)
(795,98)
(795,151)
(795,13)
(796,103)
(796,649)
(796,395)
(797,224)
(797,279)
(797,217)
(798,18)
(798,45)
(798,14)
(799,32)
(799,393)
(799,334)
(800,0)
(800,473)
(800,170)
(801,648)
(801,539)
(801,239)
(802,0)
(802,3)
(802,119)
(803,18)
(803,550)
(803,58)
(804,64)
(804,20)
(805,18)
(805,235)
(805,397)
(806,0)
(806,4)
(806,345)
(807,229)
(807,6)
(807,703)
(808,0)
(808,64)
(808,426)
(809,808)
(809,377)
(809,445)
(810,776)
(810,121)
(810,174)
(811,456)
(811,603)
(811,61)
(812,241)
(812,450)
(812,51)
(813,0)
(813,761)
(813,254)
(814,473)
(814,603)
(814,812)
(815,242)
(815,10)
(815,383)
(816,96)
(816,27)
(816,43)
(817,7)
(817,8)
(817,157)
(818,129)
(818,471)
(818,460)
(819,489)
(819,331)
(819,303)
(820,3)
(820,757)
(820,377)
(821,391)
(821,413)
(821,702)
(822,273)
(822,2)
(822,232)
(823,18)
(823,403)
(823,503)
(824,2)
(824,580)
(824,13)
(825,16)
(825,106)
(825,95)
(826,81)
(826,228)
(826,681)
(827,656)
(827,21)
(827,458)
(828,2)
(828,24)
(829,356)
(829,743)
(829,253)
(830,144)
(830,373)
(830,198)
(831,151)
(831,41)
(831,428)
(832,433)
(832,829)
(832,14)
(833,113)
(833,733)
(833,79)
(834,51)
(834,246)
(834,89)
(835,584)
(835,75)
(835,44)
(836,128)
(836,253)
(836,782)
(837,466)
(837,361)
(837,12)
(838,482)
(838,23)
(838,807)
(839,391)
(839,154)
(839,62)
(840,2)
(840,8)
(840,463)
(841,192)
(841,101)
(841,139)
(842,402)
(842,4)
(842,428)
(843,400)
(843,20)
(843,119)
(844,50)
(844,307)
(844,483)
(845,243)
(845,343)
(845,11)
(846,498)
(846,550)
(846,663)
(847,288)
(847,97)
(847,771)
(848,672)
(848,57)
(848,154)
(849,64)
(849,19)
(849,421)
(850,293)
(850,488)
(850,479)
(851,2)
(851,615)
(851,60)
(852,1)
(852,178)
(852,121)
(853,146)
(853,172)
(853,45)
(854,131)
(854,491)
(854,223)
(855,593)
(855,13)
(855,110)
(856,821)
(856,23)
(856,170)
(857,51)
(857,10)
(857,143)
(858,64)
(858,41)
(858,287)
(859,449)
(859,34)
(859,203)
(860,2)
(860,550)
(860,714)
(861,134)
(861,58)
(861,29)
(862,241)
(862,41)
(862,554)
(863,118)
(863,200)
(863,61)
(864,10)
(864,652)
(864,829)
(865,473)
(865,460)
(865,703)
(866,121)
(866,682)
(866,445)
(867,840)
(867,556)
(867,444)
(868,211)
(868,138)
(868,523)
(869,288)
(869,279)
(869,26)
(870,423)
(870,744)
(870,109)
(871,96)
(871,176)
(871,2)
(872,226)
(872,87)
(872,61)
(873,35)
(873,613)
(873,30)
(874,406)
(874,73)
(874,111)
(875,178)
(875,4)
(875,633)
(876,34)
(876,165)
(876,199)
(877,550)
(877,13)
(877,62)
(878,50)
(878,458)
(879,122)
(879,379)
(879,94)
(880,80)
(880,193)
(880,398)
(881,580)
(881,824)
(881,504)
(882,549)
(882,508)
(882,79)
(883,163)
(883,200)
(883,442)
(884,612)
(884,376)
(884,607)
(885,305)
(885,622)
(885,79)
(886,21)
(886,407)
(886,14)
(887,65)
(887,487)
(887,398)
(888,660)
(888,297)
(888,25)
(889,513)
(889,17)
(889,349)
(890,2)
(890,20)
(890,22)
(891,578)
(891,4)
(891,61)
(892,130)
(892,137)
(892,398)
(893,0)
(893,212)
(893,68)
(894,689)
(894,294)
(894,94)
(895,679)
(895,727)
(895,73)
(896,501)
(896,874)
(896,411)
(897,98)
(897,342)
(897,790)
(898,82)
(898,643)
(898,20)
(899,586)
(899,59)
(899,572)
(900,241)
(900,433)
(900,366)
(901,310)
(901,118)
(901,167)
(902,7)
(902,541)
(902,45)
(903,530)
(903,890)
(903,94)
(904,39)
(904,279)
(904,681)
(905,18)
(905,645)
(905,671)
(906,576)
(906,169)
(906,783)
(907,488)
(907,522)
(907,686)
(908,3)
(908,378)
(908,863)
(909,353)
(909,292)
(909,830)
(910,36)
(910,388)
(910,780)
(911,0)
(911,359)
(911,40)
(912,833)
(912,1)
(912,185)
(913,256)
(913,153)
(913,541)
(914,57)
(914,298)
(914,399)
(915,468)
(915,40)
(915,909)
(916,384)
(916,323)
(916,68)
(917,224)
(917,2)
(917,339)
(918,915)
(918,297)
(918,93)
(919,0)
(919,561)
(919,151)
(920,361)
(920,75)
(920,395)
(921,0)
(921,695)
(921,72)
(922,3)
(922,772)
(922,404)
(923,4)
(923,261)
(923,812)
(924,2)
(924,4)
(924,121)
(925,4)
(925,117)
(925,824)
(926,25)
(926,57)
(926,316)
(927,50)
(927,290)
(927,108)
(928,37)
(928,694)
(928,294)
(929,595)
(929,185)
(929,825)
(930,663)
(930,60)
(930,93)
(931,384)
(931,865)
(931,769)
(932,496)
(932,850)
(932,312)
(933,22)
(933,151)
(933,703)
(934,304)
(934,689)
(934,126)
(935,224)
(935,168)
(935,40)
(936,97)
(936,773)
(936,7)
(937,21)
(937,41)
(937,377)
(938,2)
(938,840)
(938,188)
(939,580)
(939,297)
(939,154)
(940,114)
(940,407)
(940,200)
(941,758)
(941,279)
(941,683)
(942,17)
(942,18)
(942,122)
(943,44)
(943,108)
(943,638)
(944,339)
(944,861)
(944,111)
(945,502)
(945,526)
(945,559)
(946,405)
(946,712)
(946,13)
(947,178)
(947,583)
(947,185)
(948,737)
(948,4)
(948,206)
(949,162)
(949,4)
(949,41)
(950,148)
(950,39)
(950,315)
(951,51)
(951,164)
(951,574)
(952,768)
(952,157)
(952,29)
(953,418)
(953,227)
(953,795)
(954,18)
(954,630)
(954,493)
(955,2)
(955,421)
(955,853)
(956,2)
(956,178)
(956,153)
(957,242)
(957,6)
(957,396)
(958,928)
(958,43)
(958,751)
(959,451)
(959,359)
(959,463)
(960,3)
(960,340)
(960,199)
(961,359)
(961,808)
(961,220)
(962,356)
(962,8)
(962,254)
(963,743)
(963,377)
(963,778)
(964,97)
(964,523)
(964,175)
(965,18)
(965,437)
(965,366)
(966,533)
(966,74)
(966,463)
(967,131)
(967,180)
(967,231)
(968,579)
(968,428)
(968,349)
(969,18)
(969,4)
(969,891)
(970,806)
(970,234)
(970,559)
(971,2)
(971,41)
(971,267)
(972,108)
(972,44)
(972,879)
(973,2)
(973,25)
(973,793)
(974,2)
(974,200)
(975,64)
(975,21)
(975,795)
(976,86)
(976,825)
(976,218)
(977,921)
(977,26)
(977,250)
(978,224)
(978,42)
(978,445)
(979,81)
(979,122)
(979,477)
(980,369)
(980,71)
(980,586)
(981,272)
(981,504)
(981,12)
(982,98)
(982,868)
(982,234)
(983,275)
(983,314)
(983,458)
(984,112)
(984,663)
(984,25)
(985,65)
(985,179)
(985,175)
(986,1)
(986,17)
(986,42)
(987,2)
(987,964)
(987,159)
(988,803)
(988,387)
(988,440)
(989,964)
(989,694)
(989,109)
(990,64)
(990,969)
(990,205)
(991,983)
(991,93)
(991,383)
(992,256)
(992,116)
(992,920)
(993,51)
(993,404)
(993,508)
(994,241)
(994,25)
(994,633)
(995,451)
(995,19)
(995,40)
(996,224)
(996,320)
(996,25)
(997,320)
(997,323)
(997,790)
(998,54)
(998,8)
(998,107)
(999,228)
(999,29)
(999,13)
(1000,297)
(1000,377)
(1000,316)
(1001,0)
(1001,76)
(1001,589)
(1002,503)
(1002,24)
(1002,185)
(1003,450)
(1003,476)
(1003,190)
(1004,848)
(1004,611)
(1004,415)
(1005,4)
(1005,7)
(1005,604)
(1006,306)
(1006,940)
(1006,29)
(1007,38)
(1007,7)
(1007,668)
(1008,445)
(1008,365)
(1008,29)
(1009,0)
(1009,919)
(1009,671)
(1010,865)
(1010,452)
(1010,314)
(1011,320)
(1011,453)
(1011,93)
(1012,951)
(1012,185)
(1012,733)
(1013,148)
(1013,39)
(1013,714)
(1014,150)
(1014,7)
(1014,652)
(1015,752)
(1015,609)
(1015,17)
(1016,37)
(1016,213)
(1016,453)
(1017,305)
(1017,391)
(1017,703)
(1018,437)
(1018,587)
(1018,109)
(1019,23)
(1019,189)
(1019,686)
(1020,98)
(1020,324)
(1020,957)
(1021,359)
(1021,999)
(1021,78)
(1022,4)
(1022,102)
(1022,856)
(1023,674)
(1023,555)
(1023,126)
(1024,279)
(1024,828)
(1024,383)
(1025,945)
(1025,885)
(1025,1022)
(1026,161)
(1026,390)
(1026,202)
(1027,1025)
(1027,962)
(1027,13)
(1028,324)
(1028,503)
(1028,93)
(1029,801)
(1029,898)
(1029,165)
(1030,769)
(1030,73)
(1030,124)
(1031,516)
(1031,214)
(1031,239)
(1032,288)
(1032,369)
(1032,186)
(1033,533)
(1033,38)
(1033,665)
(1034,449)
(1034,1027)
(1034,247)
(1035,304)
(1035,449)
(1035,502)
(1036,185)
(1036,122)
(1036,429)
(1037,48)
(1037,17)
(1037,13)
(1038,0)
(1038,324)
(1038,967)
(1039,193)
(1039,307)
(1039,292)
(1040,885)
(1040,25)
(1040,394)
(1041,36)
(1041,21)
(1041,246)
(1042,144)
(1042,629)
(1042,107)
(1043,101)
(1043,38)
(1043,412)
(1044,274)
(1044,26)
(1044,479)
(1045,129)
(1045,234)
(1045,907)
(1046,20)
(1046,25)
(1046,542)
(1047,37)
(1047,121)
(1047,157)
(1048,208)
(1048,769)
(1048,134)
(1049,186)
(1049,698)
(1049,59)
(1050,18)
(1050,211)
(1050,200)
(1051,455)
(1051,89)
(1051,46)
(1052,4)
(1052,364)
(1052,638)
(1053,209)
(1053,469)
(1053,29)
(1054,673)
(1054,55)
(1054,75)
(1055,2)
(1055,165)
(1055,438)
(1056,228)
(1056,202)
(1056,78)
(1057,435)
(1057,21)
(1057,750)
(1058,37)
(1058,41)
(1058,174)
(1059,98)
(1059,418)
(1059,805)
(1060,592)
(1060,22)
(1060,61)
(1061,297)
(1061,748)
(1061,879)
(1062,1013)
(1062,714)
(1062,363)
(1063,161)
(1063,7)
(1063,15)
(1064,55)
(1064,856)
(1064,525)
(1065,226)
(1065,806)
(1065,76)
(1066,635)
(1066,12)
(1066,300)
(1067,945)
(1067,428)
(1067,30)
(1068,133)
(1068,535)
(1068,28)
(1069,848)
(1069,25)
(1069,910)
(1070,746)
(1070,541)
(1070,111)
(1071,2)
(1071,307)
(1071,57)
(1072,16)
(1072,2)
(1072,856)
(1073,594)
(1073,389)
(1073,40)
(1074,86)
(1074,726)
(1074,907)
(1075,710)
(1075,312)
(1075,269)
(1076,17)
(1076,229)
(1076,871)
(1077,611)
(1077,426)
(1077,317)
(1078,481)
(1078,8)
(1078,891)
(1079,1072)
(1079,688)
(1079,18)
(1080,55)
(1080,349)
(1080,14)
(1081,568)
(1081,347)
(1081,45)
(1082,405)
(1082,137)
(1082,158)
(1083,301)
(1083,590)
(1083,254)
(1084,1)
(1084,196)
(1084,151)
(1085,20)
(1085,134)
(1085,58)
(1086,660)
(1086,574)
(1086,78)
(1087,160)
(1087,34)
(1087,383)
(1088,305)
(1088,25)
(1088,638)
(1089,20)
(1089,725)
(1089,440)
(1090,51)
(1090,390)
(1090,879)
(1091,98)
(1091,825)
(1091,61)
(1092,740)
(1092,373)
(1092,217)
(1093,994)
(1093,870)
(1093,283)
(1094,1025)
(1094,1016)
(1094,217)
(1095,163)
(1095,25)
(1095,158)
(1096,35)
(1096,74)
(1096,477)
(1097,825)
(1097,29)
(1097,430)
(1098,529)
(1098,133)
(1098,312)
(1099,11)
(1099,699)
(1099,29)
(1100,108)
(1100,1084)
(1100,526)
(1101,676)
(1101,74)
(1101,478)
(1102,148)
(1102,681)
(1102,892)
(1103,808)
(1103,73)
(1103,143)
(1104,384)
(1104,116)
(1104,390)
(1105,18)
(1105,437)
(1105,23)
(1106,4)
(1106,345)
(1106,91)
(1107,891)
(1107,1084)
(1107,733)
(1108,336)
(1108,796)
(1108,911)
(1109,32)
(1109,18)
(1109,3)
(1110,529)
(1110,18)
(1110,255)
(1111,2)
(1111,10)
(1111,542)
(1112,1)
(1112,21)
(1112,377)
(1113,720)
(1113,310)
(1113,395)
(1114,752)
(1114,232)
(1114,349)
(1115,545)
(1115,38)
(1115,169)
(1116,240)
(1116,357)
(1116,125)
(1117,385)
(1117,722)
(1117,324)
(1118,848)
(1118,952)
(1118,13)
(1119,1)
(1119,2)
(1119,85)
(1120,163)
(1120,1095)
(1120,253)
(1121,180)
(1121,363)
(1121,12)
(1122,656)
(1122,23)
(1122,126)
(1123,151)
(1123,236)
(1123,574)
(1124,0)
(1124,215)
(1124,26)
(1125,534)
(1125,1031)
(1125,525)
(1126,18)
(1126,19)
(1126,702)
(1127,4)
(1127,806)
(1127,383)
(1128,357)
(1128,6)
(1128,969)
(1129,1029)
(1129,522)
(1129,939)
(1130,1124)
(1130,507)
(1130,27)
(1131,417)
(1131,339)
(1131,22)
(1132,689)
(1132,178)
(1132,119)
(1133,919)
(1133,120)
(1133,28)
(1134,304)
(1134,162)
(1134,217)
(1135,309)
(1135,808)
(1135,73)
(1136,390)
(1136,6)
(1136,619)
(1137,837)
(1137,282)
(1137,59)
(1138,689)
(1138,705)
(1138,61)
(1139,20)
(1139,725)
(1139,37)
(1140,18)
(1140,547)
(1140,971)
(1141,455)
(1141,443)
(1141,779)
(1142,64)
(1142,180)
(1142,23)
(1143,673)
(1143,536)
(1143,889)
(1144,945)
(1144,282)
(1144,218)
(1145,24)
(1145,266)
(1145,1132)
(1146,162)
(1146,329)
(1146,986)
(1147,961)
(1147,20)
(1147,509)
(1148,213)
(1148,167)
(1148,394)
(1149,130)
(1149,387)
(1149,42)
(1150,594)
(1150,360)
(1150,587)
(1151,71)
(1151,1132)
(1151,716)
(1152,674)
(1152,375)
(1152,87)
(1153,115)
(1153,1030)
(1153,555)
(1154,129)
(1154,2)
(1154,348)
(1155,354)
(1155,745)
(1155,45)
(1156,64)
(1156,613)
(1156,911)
(1157,1058)
(1157,6)
(1157,350)
(1158,951)
(1158,829)
(1158,974)
(1159,212)
(1159,71)
(1159,156)
(1160,20)
(1160,825)
(1160,1103)
(1161,161)
(1161,18)
(1161,2)
(1162,51)
(1162,9)
(1162,987)
(1163,967)
(1163,55)
(1163,61)
(1164,121)
(1164,122)
(1164,445)
(1165,1008)
(1165,628)
(1165,461)
(1166,178)
(1166,293)
(1166,104)
(1167,1048)
(1167,619)
(1167,271)
(1168,774)
(1168,585)
(1168,94)
(1169,2)
(1169,551)
(1169,956)
(1170,629)
(1170,1054)
(1170,1103)
(1171,272)
(1171,615)
(1171,188)
(1172,65)
(1172,131)
(1172,24)
(1173,137)
(1173,89)
(1173,733)
(1174,898)
(1174,43)
(1174,60)
(1175,261)
(1175,40)
(1175,158)
(1176,870)
(1176,122)
(1176,204)
(1177,148)
(1177,42)
(1177,831)
(1178,195)
(1178,26)
(1178,1084)
(1179,481)
(1179,513)
(1179,809)
(1180,116)
(1180,845)
(1180,463)
(1181,404)
(1181,394)
(1181,29)
(1182,3)
(1182,997)
(1182,8)
(1183,1129)
(1183,122)
(1183,970)
(1184,33)
(1184,7)
(1184,42)
(1185,20)
(1185,342)
(1185,490)
(1186,648)
(1186,90)
(1186,218)
(1187,339)
(1187,421)
(1187,31)
(1188,16)
(1188,189)
(1188,143)
(1189,305)
(1189,73)
(1189,633)
(1190,672)
(1190,0)
(1190,312)
(1191,450)
(1191,107)
(1191,29)
(1192,35)
(1192,483)
(1192,165)
(1193,674)
(1193,347)
(1193,93)
(1194,178)
(1194,124)
(1194,622)
(1195,224)
(1195,903)
(1195,475)
(1196,904)
(1196,635)
(1196,525)
(1197,1139)
(1197,419)
(1197,10)
(1198,341)
(1198,406)
(1198,441)
(1199,1)
(1199,793)
(1199,633)
(1200,84)
(1200,1081)
(1200,346)
(1201,909)
(1201,29)
(1202,0)
(1202,455)
(1202,1133)
(1203,1040)
(1203,464)
(1203,564)
(1204,5)
(1204,43)
(1204,732)
(1205,84)
(1205,21)
(1205,181)
(1206,184)
(1206,40)
(1206,1148)
(1207,1137)
(1207,1159)
(1207,287)
(1208,498)
(1208,43)
(1208,607)
(1209,635)
(1209,909)
(1209,1087)
(1210,1139)
(1210,803)
(1210,847)
(1211,2)
(1211,628)
(1211,188)
(1212,161)
(1212,600)
(1212,1001)
(1213,610)
(1213,6)
(1213,428)
(1214,292)
(1214,109)
(1214,127)
(1215,98)
(1215,83)
(1215,394)
(1216,38)
(1216,551)
(1216,157)
(1217,1216)
(1217,519)
(1217,606)
(1218,373)
(1218,62)
(1218,30)
(1219,512)
(1219,536)
(1219,77)
(1220,530)
(1220,38)
(1220,92)
(1221,66)
(1221,89)
(1221,125)
(1222,0)
(1222,134)
(1222,87)
(1223,800)
(1223,17)
(1223,18)
(1224,1122)
(1224,586)
(1224,42)
(1225,736)
(1225,130)
(1225,1132)
(1226,0)
(1226,244)
(1227,178)
(1227,42)
(1227,494)
(1228,834)
(1228,2)
(1228,575)
(1229,25)
(1229,411)
(1229,1167)
(1230,4)
(1230,10)
(1230,1212)
(1231,465)
(1231,58)
(1231,13)
(1232,617)
(1232,42)
(1232,587)
(1233,38)
(1233,139)
(1233,31)
(1234,498)
(1234,20)
(1234,404)
(1235,1053)
(1235,143)
(1235,463)
(1236,133)
(1236,126)
(1236,30)
(1237,16)
(1237,167)
(1237,684)
(1238,1090)
(1238,1034)
(1238,734)
(1239,578)
(1239,279)
(1239,46)
(1240,548)
(1240,684)
(1240,526)
(1241,18)
(1241,4)
(1241,6)
(1242,597)
(1242,1079)
(1242,143)
(1243,660)
(1243,1030)
(1243,301)
(1244,167)
(1244,87)
(1244,1162)
(1245,352)
(1245,435)
(1245,157)
(1246,361)
(1246,220)
(1246,972)
(1247,512)
(1247,1186)
(1247,27)
(1248,992)
(1248,199)
(1248,685)
(1249,609)
(1249,106)
(1249,29)
(1250,438)
(1250,102)
(1250,12)
(1251,471)
(1251,1018)
(1251,684)
(1252,1116)
(1252,29)
(1252,319)
(1253,38)
(1253,119)
(1253,12)
(1254,64)
(1254,808)
(1254,744)
(1255,2)
(1255,423)
(1255,174)
(1256,825)
(1256,106)
(1256,29)
(1257,1)
(1257,404)
(1257,93)
(1258,200)
(1258,1241)
(1258,1117)
(1259,51)
(1259,630)
(1259,684)
(1260,992)
(1260,18)
(1260,715)
(1261,305)
(1261,227)
(1261,863)
(1262,185)
(1262,73)
(1262,1146)
(1263,662)
(1263,1016)
(1263,910)
(1264,659)
(1264,115)
(1264,808)
(1265,1058)
(1265,24)
(1265,428)
(1266,564)
(1266,181)
(1266,1099)
(1267,451)
(1267,1133)
(1267,701)
(1268,19)
(1268,279)
(1268,971)
(1269,0)
(1269,195)
(1269,74)
(1270,709)
(1270,219)
(1270,59)
(1271,966)
(1271,9)
(1271,42)
(1272,898)
(1272,307)
(1272,4)
(1273,4)
(1273,220)
(1273,397)
(1274,100)
(1274,712)
(1274,795)
(1275,1072)
(1275,519)
(1275,399)
(1276,583)
(1276,122)
(1276,317)
(1277,20)
(1277,490)
(1277,1149)
(1278,369)
(1278,454)
(1278,694)
(1279,400)
(1279,709)
(1279,1183)
(1280,263)
(1280,636)
(1280,29)
(1281,229)
(1281,974)
(1281,335)
(1282,816)
(1282,950)
(1282,1065)
(1283,531)
(1283,134)
(1283,25)
(1284,513)
(1284,51)
(1284,404)
(1285,34)
(1285,309)
(1285,41)
(1286,37)
(1286,328)
(1286,10)
(1287,8)
(1287,648)
(1287,397)
(1288,865)
(1288,443)
(1288,781)
(1289,20)
(1289,841)
(1289,621)
(1290,181)
(1290,1162)
(1290,334)
(1291,168)
(1291,154)
(1291,348)
(1292,964)
(1292,1256)
(1292,510)
(1293,640)
(1293,507)
(1293,1182)
(1294,1048)
(1294,282)
(1294,686)
(1295,1253)
(1295,55)
(1295,122)
(1296,561)
(1296,484)
(1296,1016)
(1297,551)
(1297,830)
(1297,911)
(1298,21)
(1298,282)
(1298,623)
(1299,292)
(1299,1292)
(1299,735)
(1300,1027)
(1300,231)
(1300,1244)
(1301,448)
(1301,1019)
(1301,1099)
(1302,129)
(1302,211)
(1302,468)
(1303,98)
(1303,1300)
(1303,1062)
(1304,1155)
(1304,709)
(1304,215)
(1305,103)
(1305,745)
(1305,158)
(1306,641)
(1306,17)
(1306,348)
(1307,354)
(1307,551)
(1307,170)
(1308,915)
(1308,148)
(1308,89)
(1309,274)
(1309,786)
(1309,292)
(1310,754)
(1310,169)
(1310,158)
(1311,241)
(1311,340)
(1311,698)
(1312,32)
(1312,179)
(1312,663)
(1313,38)
(1313,1063)
(1313,1071)
(1314,50)
(1314,1267)
(1314,29)
(1315,464)
(1315,902)
(1315,1055)
(1316,184)
(1316,299)
(1316,924)
(1317,1284)
(1317,138)
(1317,94)
(1318,1271)
(1318,58)
(1318,46)
(1319,1221)
(1319,697)
(1319,394)
(1320,449)
(1320,346)
(1320,127)
(1321,1269)
(1321,56)
(1321,12)
(1322,64)
(1322,37)
(1323,1105)
(1323,3)
(1323,234)
(1324,969)
(1324,717)
(1324,61)
(1325,481)
(1325,470)
(1325,975)
(1326,485)
(1326,202)
(1326,1149)
(1327,771)
(1327,428)
(1327,30)
(1328,2)
(1328,1157)
(1328,1272)
(1329,928)
(1329,915)
(1329,217)
(1330,656)
(1330,294)
(1330,106)
(1331,402)
(1331,180)
(1331,69)
(1332,304)
(1332,482)
(1332,61)
(1333,704)
(1333,41)
(1333,987)
(1334,240)
(1334,801)
(1334,948)
(1335,737)
(1335,100)
(1335,629)
(1336,1233)
(1336,12)
(1336,239)
(1337,16)
(1337,196)
(1337,328)
(1338,512)
(1338,97)
(1338,276)
(1339,338)
(1339,109)
(1339,1133)
(1340,21)
(1340,1030)
(1340,201)
(1341,642)
(1341,122)
(1341,396)
(1342,277)
(1342,71)
(1342,823)
(1343,320)
(1343,20)
(1343,138)
(1344,2)
(1344,1074)
(1344,550)
(1345,832)
(1345,1107)
(1345,878)
(1346,80)
(1346,10)
(1346,143)
(1347,395)
(1347,13)
(1347,271)
(1348,411)
(1348,187)
(1348,908)
(1349,714)
(1349,45)
(1349,511)
(1350,1)
(1350,295)
(1350,648)
(1351,1120)
(1351,956)
(1351,685)
(1352,1205)
(1352,795)
(1352,652)
(1353,944)
(1353,81)
(1353,7)
(1354,1)
(1354,3)
(1354,21)
(1355,320)
(1355,1300)
(1355,537)
(1356,925)
(1356,29)
(1356,239)
(1357,16)
(1357,484)
(1357,536)
(1358,771)
(1358,835)
(1358,20)
(1359,418)
(1359,3)
(1359,89)
(1360,1344)
(1360,41)
(1360,1019)
(1361,165)
(1361,671)
(1361,1231)
(1362,2)
(1362,61)
(1362,125)
(1363,450)
(1363,1059)
(1363,20)
(1364,3)
(1364,1256)
(1364,89)
(1365,4)
(1365,1045)
(1365,507)
(1366,336)
(1366,930)
(1366,980)
(1367,915)
(1367,1162)
(1367,140)
(1368,1265)
(1368,681)
(1368,1311)
(1369,449)
(1369,118)
(1369,427)
(1370,17)
(1370,796)
(1370,45)
(1371,424)
(1371,41)
(1371,602)
(1372,10)
(1372,1291)
(1372,653)
(1373,1236)
(1373,613)
(1373,455)
(1374,1044)
(1374,999)
(1374,25)
(1375,34)
(1375,708)
(1375,1099)
(1376,100)
(1376,38)
(1376,77)
(1377,801)
(1377,590)
(1377,1278)
(1378,5)
(1378,165)
(1378,746)
(1379,451)
(1379,441)
(1379,477)
(1380,864)
(1380,309)
(1380,6)
(1381,178)
(1381,1340)
(1381,316)
(1382,754)
(1382,1002)
(1382,186)
(1383,276)
(1383,328)
(1383,29)
(1384,368)
(1384,343)
(1384,126)
(1385,929)
(1385,242)
(1385,1354)
(1386,179)
(1386,72)
(1386,46)
(1387,1282)
(1387,868)
(1387,8)
(1388,226)
(1388,197)
(1388,1127)
(1389,96)
(1389,435)
(1389,821)
(1390,676)
(1390,154)
(1390,12)
(1391,400)
(1391,1177)
(1391,1356)
(1392,682)
(1392,107)
(1392,172)
(1393,307)
(1393,980)
(1393,1369)
(1394,68)
(1394,37)
(1394,1307)
(1395,17)
(1395,74)
(1395,92)
(1396,482)
(1396,986)
(1396,987)
(1397,424)
(1397,1195)
(1397,159)
(1398,162)
(1398,1340)
(1398,13)
(1399,833)
(1399,165)
(1399,39)
(1400,353)
(1400,276)
(1400,107)
(1401,272)
(1401,2)
(1401,343)
(1402,720)
(1402,0)
(1402,44)
(1403,673)
(1403,33)
(1403,303)
(1404,276)
(1404,437)
(1404,57)
(1405,181)
(1405,746)
(1405,1295)
(1406,400)
(1406,40)
(1406,911)
(1407,51)
(1407,115)
(1407,346)
(1408,2)
(1408,20)
(1408,1130)
(1409,833)
(1409,1140)
(1409,426)
(1410,0)
(1410,64)
(1410,71)
(1411,1362)
(1411,1334)
(1411,110)
(1412,435)
(1412,1000)
(1412,1241)
(1413,548)
(1413,1354)
(1413,428)
(1414,1068)
(1414,28)
(1414,879)
(1415,18)
(1415,630)
(1415,15)
(1416,434)
(1416,1144)
(1416,1371)
(1417,929)
(1417,2)
(1417,1413)
(1418,17)
(1418,790)
(1418,1095)
(1419,808)
(1419,73)
(1419,76)
(1420,7)
(1420,8)
(1420,456)
(1421,82)
(1421,871)
(1421,1133)
(1422,1392)
(1422,1255)
(1422,13)
(1423,297)
(1423,26)
(1423,619)
(1424,54)
(1424,343)
(1424,175)
(1425,1093)
(1425,342)
(1425,79)
(1426,689)
(1426,114)
(1426,862)
(1427,3)
(1427,292)
(1427,297)
(1428,900)
(1428,202)
(1428,811)
(1429,97)
(1429,682)
(1429,974)
(1430,417)
(1430,216)
(1430,828)
(1431,408)
(1431,1354)
(1431,367)
(1432,304)
(1432,21)
(1432,714)
(1433,1137)
(1433,451)
(1433,42)
(1434,291)
(1434,631)
(1434,10)
(1435,161)
(1435,171)
(1435,334)
(1436,144)
(1436,633)
(1436,90)
(1437,21)
(1437,1019)
(1437,877)
(1438,784)
(1438,217)
(1438,57)
(1439,1081)
(1439,649)
(1439,541)
(1440,1129)
(1440,9)
(1440,14)
(1441,55)
(1441,279)
(1441,23)
(1442,1169)
(1442,246)
(1442,631)
(1443,945)
(1443,1192)
(1443,1162)
(1444,96)
(1444,42)
(1444,1406)
(1445,465)
(1445,218)
(1445,830)
(1446,2)
(1446,1030)
(1446,30)
(1447,1443)
(1447,1030)
(1447,220)
(1448,963)
(1448,8)
(1448,367)
(1449,9)
(1449,1083)
(1449,350)
(1450,865)
(1450,214)
(1450,24)
(1451,309)
(1451,248)
(1451,441)
(1452,1236)
(1452,60)
(1452,13)
(1453,193)
(1453,1155)
(1453,137)
(1454,464)
(1454,188)
(1454,685)
(1455,1129)
(1455,762)
(1455,541)
(1456,546)
(1456,220)
(1456,1326)
(1457,12)
(1457,668)
(1457,847)
(1458,451)
(1458,683)
(1458,31)
(1459,388)
(1459,251)
(1459,703)
(1460,323)
(1460,383)
(1460,351)
(1461,35)
(1461,1046)
(1461,463)
(1462,1424)
(1462,67)
(1462,424)
(1463,1356)
(1463,431)
(1463,1215)
(1464,324)
(1464,678)
(1464,829)
(1465,961)
(1465,1337)
(1465,14)
(1466,0)
(1466,549)
(1466,790)
(1467,1)
(1467,501)
(1467,107)
(1468,6)
(1468,363)
(1468,909)
(1469,451)
(1469,118)
(1469,1103)
(1470,1073)
(1470,629)
(1470,905)
(1471,33)
(1471,42)
(1471,94)
(1472,34)
(1472,1236)
(1472,808)
(1473,166)
(1473,475)
(1473,283)
(1474,131)
(1474,892)
(1474,717)
(1475,114)
(1475,1222)
(1475,319)
(1476,579)
(1476,8)
(1476,57)
(1477,18)
(1477,523)
(1477,1131)
(1478,1041)
(1478,7)
(1478,1133)
(1479,1468)
(1479,1151)
(1479,239)
(1480,660)
(1480,6)
(1480,396)
